target,context
"I think, I think we have a social disease called poverty.","[':  I know.', ""It's just that, uh, the people just do without, you know, the poor people kind of get, in fact, all of the cutting of, you know, back of the budget and everything now, there's plenty of money to go and help these countries out and give them all this equipment and everything, but there's not enough money to feed, you know, people, uh, in a lot of areas in the United States."", "":  And, and I've found,"", "":  And they're cutting back on programs for the handicapped and programs for the, uh, aged, and, you know, things like this, that, uh,"", "":  And I think we're breeding another disease, this, {pause}""]"
I think people get into the syndrome of poverty.,"[""It's just that, uh, the people just do without, you know, the poor people kind of get, in fact, all of the cutting of, you know, back of the budget and everything now, there's plenty of money to go and help these countries out and give them all this equipment and everything, but there's not enough money to feed, you know, people, uh, in a lot of areas in the United States."", "":  And, and I've found,"", "":  And they're cutting back on programs for the handicapped and programs for the, uh, aged, and, you know, things like this, that, uh,"", "":  And I think we're breeding another disease, this, {pause}"", 'I think, I think we have a social disease called poverty.']"
:  I think we should promise to solve all of our problems and then we can work on somebody else's.,"['So,', ':  Oh, we are too.', ':  we recycle everything.', ""And, um, so there really isn't much for them to get, but that is kind of sad that when, when the focus is more on the other countries than our own."", 'So, I mean, some of the social problems and the poverty problems,']"
":  Well, I think people agree.","["":  Well now that we've solved the problems of the world."", ':  [Laughter].', ':  That was easy.', ':  Yeah, but I wish we could get someone to listen, though.', 'You know?']"
I think it's just getting it implemented.,"[':  [Laughter].', ':  That was easy.', ':  Yeah, but I wish we could get someone to listen, though.', 'You know?', ':  Well, I think people agree.']"
":  Yes, yes, that, I think is one of the biggies, uh,","['You know?', ':  Well, I think people agree.', ""I think it's just getting it implemented."", ':  Yes.', "":  Uh, that's a very costly thing, and it's turning lose of power.""]"
":  -- for anybody to, I would think.","["":  Well, the-, I don't think there's any way it can, you know, like they say this proposal would any-, would get anywhere because of the, I mean, first of all, I've never heard of it until this, this phone call, you know."", ':  Right [laughter].', ':  And, uh, if it is actually proposed and taken, you know, to the government or something,', ':  That would be political suicide --', ':  Yeah.']"
":  Um, so I'm, I, I, I think probably just an ace bandage would work.","[':  Yeah.', "":  Um, trouble is I can't get them tight enough --"", ':  Tight enough to really support your ankle?', ':  -- to, to really give me what I feel is support.', ':  Yeah.']"
":  Yeah, I, I think I tried that one time a couple years ago, and it did the same, did that same thing.","[':  Yeah.', ':  -- what you call its.', ':  Only bad thing about an ace bandage, if you wrap it tight enough so that really supports your ankle,', "":  Yeah, it's going to cut off the circulation, yeah."", "":  it's going cut off the blood.""]"
":  Yeah, I think I'll probably just have to go with one of those splint braces or something.","["":  it's going cut off the blood."", ':  Yeah, I, I think I tried that one time a couple years ago, and it did the same, did that same thing.', ':  Yeah.', "":  You end up loosening it up, and then of course you don't have any [breathing]."", ':  Yeah.']"
"It's, I think it really depends on the person.","[':  Yeah.', 'Well, I was cooking me a grilled cheese.', ':  Um, I like grilled cheese, too.', ':  Yeah, cheese is bad for you, I know but,', ':  Well, you know, I, I wonder, though.']"
"I think it, it's all in the metabolism of, of the,","[':  Yeah.', ':  Did you see that?', ':  Yeah, yeah, I heard about it.', "":  And they're wondering where does that cholesterol go."", ':  Yeah.']"
":  I think it is, too.","[':  Did you see that?', ':  Yeah, yeah, I heard about it.', "":  And they're wondering where does that cholesterol go."", ':  Yeah.', ""I think it, it's all in the metabolism of, of the,""]"
"And I, and I think things like eggs and cheese, anything like that, I think it just depends on who you are.","[':  Yeah, yeah, I heard about it.', "":  And they're wondering where does that cholesterol go."", ':  Yeah.', ""I think it, it's all in the metabolism of, of the,"", ':  I think it is, too.']"
":  And, uh, I mean, you'd think by looking at me my, I'd have a bad heart and everything.","['It was one hundred two over seventy-nine.', "":  Well, that's, that's the same with me."", 'I do both and my blood pressure is, I think it was the last time I took it, it was a hundred and, hundred and ten over seventy,', ':  Yeah, good and low.', ':   or something like that, yeah.']"
":  Uh, I think so.","[':  I got my,', ':  you, you got one?', ':  I got my first one.', ""I've been at T I forever and I found an engineer selling his really old T I P C."", ':  Oh, a Forty-four?']"
":  for like two hundred dollars so I thought that,","["":  No, not Ninety-nine, it's one of the full T I P C's."", ':  I got you.', 'Right,', "":  And he's an engineer so he even came over and set it up for me and had it running,"", ':  My goodness ((gracious)) [beep].']"
":  Well, if you ever decide to get a newer, later model think about an Amiga, because it's the slickest machine you've ever seen.","[""It doesn't have a Winchester."", ""It doesn't have anything."", 'But for what I need just,', ':  Uh-huh.', ':  keeping records it does just fine.']"
":  get the whole thi-, I think it's just as neat as it ca-,","[':  Uh-huh.', ':  And it all prints out up to five generations.', ':  Uh-huh.', ':  Per chi-, and, you know, you can select the child and,', "":  Well, that's neat.""]"
